review,label
十点读书，青年文摘，读者都推荐了《追逐繁星的孩子》一文，大赞！！我们都是追逐繁星的孩子，追逐的人生就是更好的人生。愿每个人都能得到更好的人生。胶板纸质量也很好，值得收藏。,2
在销售行业还是新人，读这本书像有个好前辈在指导在带路的感觉，推荐,2
全部都是理论空话，我只想知道如何搭配衣物。很显然，这本书并不适合我。,0
有些单调，内容不够丰富，适合有一定基础和词汇量的孩子。在线学习的内容单词游戏、字母歌总是一样的，只是换了字母而已，感觉不够用心。好在孩子还能接受，会认真考虑是否再买下一阶段的。,1
物流太差了，书是好书，物流太差了太差了太差了,0
明显是二手或者库存，主要是左侧耳机不响，根本无法使用。,0
面料很舒服，就是有点短了，其他的都还不错。,2
买TF卡直接买sandisk，价格也还算便宜，质量一贯好。,2
为什么收到的东西只有玫瑰，没有小熊，我就是看着小熊才买的，还有就是包装怎么就要个气泡袋包而已，怎么没有照片上的小紫色袋子。。为什么没有小熊,1
感觉不是很好吸收，面膜纸很厚，导致精华也很难均匀,1
戴了三个月就开始掉钻，去实体店发现亚马逊的色泽明显和实体店的货不一样，色泽发暗。,0
这个包收到以后发现线头太多，各个地方都是线头光线头剪了一地，而且肩带还特别单薄，面料也特别薄，和我朋友在美国买的质量差好多。但是扫了二维码是真的，难道二维码也可以造假？？？？,1
第二次购买这个牌子衣服了，长短合适，暖和,2
看过的第一本PS教程。如果你也看过其他的，就会知道这本教程其实并不值得买。勉强作为一本工具参考书，偶尔查阅一下还可以。,1
保质期居然只到19年1月9号！太过分了！根本没写是临期商品，买了三份根本不知道怎么吃！居然还不能退货！第一次觉得亚马逊这么坑！,0
一开始以为是木浮生一个人的作品后来才知道是合集，睡觉前打发时间还不错,2
算下来，其实你还不如去超市买，有点不划算,1
上周收到电脑，装机开始使用后，总是搜索不到无线网，可是无线网卡是开启的。没办法只好每次连接网络都需要还原电脑装置，正常使用几个小时后就又搜索不到无线列表了，这期间没有安装任何软件或者更改任何设置，无奈之下还得重新还原电脑，这样很麻烦。 附：电脑是办公用，一个月前已经在奶茶东网站买过同型号电脑两台，都使用正常。这次看亚马逊便宜，就买了，可是很不好用。,1
产品质量很好，刚刚吃完 选择邮政运输是个失败的选择，年前订的货（准备过年的年货），年后一直没有收到。追问亚马逊才得知产品已送到小区物业。 但是笔者未收到任何快递信息 希望卖家重新评估其快递供应商,1
很好，以前从不去评价，不知道浪费了多少积分，现在知道积分可以换钱，就要好好评价了，后来我就把这段话复制走了，既能赚积分，还省事，走到哪复制到哪，最重要的是，不用认真的评论了，不用想还差多少字，直接发出就可以了，推荐给大家！！,2
蛮好的，可以比较好的固定住，不适合上下随意移动。,2
原标价398元，优惠价198元，从本网站另一卖家买一样的用66元。,1
看起来不像新书，没有外塑料膜，书角还是折的，封面有折痕，才拿到的时候太生气了，不过内容挺好的，适合初学者,1
总觉得自己不太会和别人打交道，看了这本书后对这方面有看新的感触，对自己很有帮助。,2
还行，脚肥买大一码，主要便宜，印度产，底硬，可能容易打滑,2
滤芯滤完的水是黄色的，开包装时塑料袋有个小口,0
用着的效果是不错，就是都现在的价格都降了，商家也不给个说话，很生气。,1
为什么每个胶囊都他么的有变形，跟被压过一样！！！ 我以前买的时候，胶囊外形都是完好的！！！！,0
近期产品，3月28日收到的，5.1就过期了。我还买了两件，本来要囤货的，结果都过期了！！！产品简介里又没有注明说明是近期产品！本以为终于找到个放心的地方买奶粉了，结果还是不容乐观！,0
很好喝，是正品，和卖家描述的一样，谢谢卖家，,2
太重。太贵了。可以买两个iPad很漂亮的套了。,1
做工很精致，样子也很漂亮，但致命的是蓝牙遥控器功率太弱了，连接很慢，好不容易连上，一举自拍杆拍照，半天没反应，连接又断了～～看样子尽管费电，还是线控实用保险。,1
罐都压瘪了，还有7个月过期，退出中国看来是正确的,0
睡了一阵子来评价的。东西不错，味儿不大，也不露毛，睡着很舒服。但还是不如跟酒店里的枕头。以后住酒店再睡到舒适的枕头，应该直接买下来。,2
还不错，买了用了就是感觉爽。很实用实惠。,2
本想海外购会有保障，没想到竟然是缩水盘！！！太失望了,0
很符合中国农村的实际情况，分析也很独特深刻，很值得一读,2
本书在很短的篇幅里，把一重要的历史事件描述的较清晰，人物性格刻画的较好，战前几位政治家的心里活动描述较薄弱，可能篇幅所致，不苛求了。 值得推荐阅读。,2
30cm的锅上满是孔眼，看评论里其他30cm的买家也有我这样的情况，其他型号不清楚，但是30cm这一款真是太吓人了，开锅已经开的很细心了，但是锅底都是坑！不建议购买，至少不建议购买这个型号！,0
和物流预约时间送货上门的，师傅自带拆箱工具，帮忙拆箱的。马桶检查过没有问题，釉面也比较光滑平整，满意。QQ客服服务也很好，有问必答。马桶还未安装,2
作为一般的读者 随便看看还可以 东西确实不怎么样 一个是排版浪费纸张 二是内容太少了 三是解释不够系统权威 最重要的是里面有很多模棱两可似是而非甚至胡编乱造的东西 实在理解不通 这不糊弄人吗！！！,1
可能是本人口味吧，感觉黑糖味的饼干不好吃。,1
上当，上当，上当，上当，上当。。。。。。。。。。。。。。！！！！！！！！！！！！！,0
为何我花了7块多买了这本书，还是看不了。而且看的话，还要另付费,0
海外购是真的麻烦，鞋子大了很多，版型也很一般，最可气的是买完就降价了，差价将近200元，在亚马逊上购物也不省心,1
没有很吸引人。。无论是故事还是文笔，一般,1
差评不是针对欧莱雅这款产品，而是针对中国亚马逊！ 在欧莱雅中国官网，看到【金致臻颜】系列的产品是针对45+人士的，就订购了。结果收到货，从包装盒的侧面看到，这一款是针对60+以上的人群！ ...... 这个重要信息，在商品图片，文字说明中都没有提及。 准备赠与的对象今年刚49岁，不过因为是亲戚，只能凑合了。,1
包装完好，内容全面，适合本科阶段学生拓展学习，都不错,2
包装非常简陋还很脏，就跟在泥里打了几个滚,1
怎么领取电子课件和习题答案，我没有收到电子的课件和答案，请速帮助下！！谢谢！！,0
面里酸辣的酸来自柠檬，不是醋的酸，表示味道有点吃不惯。加了好多醋盖住那个柠檬味以后好很多。面饼是有一点碎，但还好啦，还是有朋友的，碎的面直接干吃吃掉了~,2
鉴定表的目录和教程的有好多不一样，严重怀疑这是旧版的,1
见过日本直邮的，所以感觉还是有一点差距，颜色微微不同，包装也不太好，就希望保温效果不错就好，但是送货速度还是很快的,1
垃圾网站，5月28日下单一直等到31日才发货，说什么6月1日送达，根本就没送到，简直是骗子，为什么不早点发货,0
货已收到～ 快递速度挺快的～ 只是由于近期很忙～ 所以今天才去提货～ 商品看着感觉还行～,2
非常非常廉价 估计2块钱都可以买一个的东西 虽然是赠品 也不能这样啊,1
可能咋一看不太值700，但是实际使用上就发现东西很细心，关键负重舒适，装些东西提在手里感觉蛮重了，背起来却觉得很轻。缺点就是做工稍微有点糙~,2
影响阅读体验 有好多地方shuo 的根本就不是人话,1
亚马逊服务越来越差，服务差，承诺的派送时间晚了好几天，说好联系我处理的，也没联系！,0
差差，客服电话打了两三天都没人接。建议不要购买此类产品。,0
第一次在亚马逊买东西，期待很久。收获却很失望，几百块的一件polo衫来自我的中国，而且等了超级久，而且只是简单包装；当初下单前问过客服有没有包装，客服说有，不说了。我要卸载app,0
婴儿游泳圈，不错，是自己喜欢的。送货速度也快,2
我万万没有想到亚马逊的包装是如此只差，200多块的一本画册，只用了一层薄薄的塑料袋包装，完全没有任何保护！拿到手的时候，内页的一角已经有点被挤压的痕迹，封面上2个很明显的被硬物戳到的痕迹！！今后再也不会在亚马逊中国购买任何书籍类产品了，太令我失望了！,0
